School Name,School State,Zip Code,School Locale,Rate of Full Time Faculty,Faculty Avg. Salary,Enrollment Size,Percent Males,Percent Females,4 Year Retention Rate,Median Househould Income,Avg. Age of Entry,Admission Rate,Avg. Cost,Out of State Cost,In State Cost,Average Net Price (Public),Average Net Price (Private),Percent that Received Pell Grant,Percent of Undergraduates that Receive Federal Loan,90th Percentile Cumulative Loan Debt,150% 4 Year Completion Rate (Pooled),Percent Repaying Not in Default 5 Years,Three Year Default Rate,Undergraduate Federal Loan Repayment Rate,Median Earnings for Students Not Enrolled 10 Years,Catholic,Average Net Price,Out-In State Tuition Ratio,Debt to Earnings Ratio
Wheaton College,IL,60187-5593,21,0.6754,9366.0,2358.0,0.4559,0.5441,0.9262,81885.0,19.0,0.8481,49214.0,37700.0,37700.0,,25358.0,0.2103,0.4902,30000.0,0.8777,0.929558011,0.007,0.80881694595595,53473.0,0,25358.0,1.0,0.5610308005909524
Anderson University,IN,46012-3495,13,1.0,6315.0,1266.0,0.4155,0.5845,0.6869,64040.0,21.0,0.6274,43443.0,31230.0,31230.0,,22351.0,0.3612,0.708,40400.0,0.6034,0.6885813149,0.076,0.96263509650779,43109.0,0,22351.0,1.0,0.9371592938829478
Ball State University,IN,47306,13,0.8253,7585.0,15610.0,0.3994,0.6006,0.7546,62817.0,20.0,0.7671,24093.0,26800.0,10020.0,15147.0,,0.3388,0.5623,32000.0,0.6471,0.6851642129,0.054,0.96868812170877,45934.0,0,15147.0,2.6746506986027945,0.6966517176818914
Bethel University,IN,46545-5591,13,0.9867,5833.0,1174.0,0.3756,0.6244,0.6441,61051.0,24.0,0.9376,39577.0,29170.0,29170.0,,17558.0,0.4233,0.6405,37673.0,0.6905,0.6898349262,0.051,0.96000833199528,43417.0,0,17558.0,1.0,0.8677015915424834
Butler University,IN,46208,11,1.0,8777.0,4535.0,0.4004,0.5996,0.8756,71968.0,19.0,0.7317,59326.0,42360.0,42360.0,,37645.0,0.143,0.4672,35400.0,0.8227,0.8703190014,0.026,0.88220504102254,66540.0,0,37645.0,1.0,0.5320108205590622
Calumet College of Saint Joseph,IN,46394,21,0.2414,5772.0,543.0,0.5359,0.4641,0.4712,57573.0,24.0,,23888.0,19670.0,19670.0,,10275.0,0.1884,0.2551,34220.0,0.354,0.4174311927,0.129,1.04643381974565,46789.0,1,10275.0,1.0,0.7313684840453953
DePauw University,IN,46135-1772,32,0.8817,9375.0,1944.0,0.4789,0.5211,0.8582,72050.0,19.0,0.6436,64924.0,51146.0,51146.0,,23078.0,0.1967,0.4114,36000.0,0.8474,0.8400673401,0.025,0.91044591201507,62462.0,0,23078.0,1.0,0.5763504210560021
Earlham College,IN,47374-4095,32,0.9091,6438.0,919.0,0.4331,0.5669,0.797,66410.0,19.0,0.6343,59782.0,47380.0,47380.0,,21370.0,0.2702,0.4803,33000.0,0.6394,0.7924528302,0.034,0.90084009887096,43449.0,0,21370.0,1.0,0.7595111510046261
University of Evansville,IN,47722,12,0.9583,8177.0,1876.0,0.419,0.581,0.8353,61532.0,20.0,0.7067,50135.0,37466.0,37466.0,,21626.0,0.2247,0.4516,38000.0,0.7088,0.8379942141,0.033,0.93282926741087,50415.0,0,21626.0,1.0,0.7537439254190221
Franklin College,IN,46131-2623,21,0.7544,6659.0,891.0,0.4804,0.5196,0.7361,61682.0,19.0,0.8129,45152.0,32970.0,32970.0,,21838.0,0.3721,0.7233,38000.0,0.6308,0.8056537102,0.067,0.97131830821499,46950.0,0,21838.0,1.0,0.8093716719914803
Goshen College,IN,46526-4794,13,0.5505,5977.0,802.0,0.3815,0.6185,0.76,61693.0,23.0,0.6299,45214.0,34540.0,34540.0,,19342.0,0.3385,0.5976,32200.0,0.6657,0.8354166667,0.067,0.88784726446752,46194.0,0,19342.0,1.0,0.6970602242715505
Grace College and Theological Seminary,IN,46590-1274,32,0.9828,7183.0,1377.0,0.3994,0.6006,0.8435,63627.0,22.0,0.799,35338.0,26262.0,26262.0,,20820.0,0.3194,0.5772,31900.0,0.6285,0.8512110727,0.045,0.89379810127544,41427.0,0,20820.0,1.0,0.7700292080044415
Hanover College,IN,47243,32,0.9307,7726.0,1065.0,0.4451,0.5549,0.7865,64885.0,19.0,0.6482,51622.0,38750.0,38750.0,,20952.0,0.3107,0.5797,32500.0,0.704,0.773006135,0.043,0.97698347914481,49535.0,0,20952.0,1.0,0.6561017462400323
Holy Cross College,IN,46556-0308,21,0.3038,5785.0,445.0,0.582,0.418,0.3434,72725.0,21.0,0.9361,43943.0,32000.0,32000.0,,27479.0,0.2625,0.4749,29000.0,0.4632,0.7035714286,0.101,0.96384493637453,44032.0,1,27479.0,1.0,0.6586119186046512
Huntington University,IN,46750,32,1.0,6770.0,996.0,0.4187,0.5813,0.8211,63046.0,21.0,0.7546,37488.0,26846.0,26846.0,,22869.0,0.3515,0.5998,38240.0,0.6536,0.8293577982,0.062,0.95199743735475,40625.0,0,22869.0,1.0,0.9412923076923077
Purdue University Fort Wayne,IN,46805-1499,11,0.9228,7632.0,6750.0,0.4901,0.5099,0.5697,61940.0,21.0,0.8143,18450.0,20622.0,8589.0,10912.0,,0.2931,0.3328,39714.0,0.3946,0.5747883349,0.076,0.98773161666686,42566.0,0,10912.0,2.4009779951100243,0.932998167551567
Indiana University-Purdue University-Indianapolis,IN,46202-5143,11,0.5653,8593.0,20500.0,0.4164,0.5836,0.7291,64749.0,22.0,0.8073,20613.0,30710.0,9701.0,11285.0,,0.3631,0.4276,37500.0,0.4891,0.6012820513,0.057,0.99447882494784,47542.0,0,11285.0,3.1656530254612925,0.7887762399562492
University of Indianapolis,IN,46227-3697,11,1.0,7658.0,4385.0,0.3662,0.6338,0.7332,63891.0,21.0,0.9279,43005.0,30976.0,30976.0,,20512.0,0.3773,0.6131,40000.0,0.6,0.5969711773,0.061,0.97771791338786,47629.0,0,20512.0,1.0,0.839824476684373
Indiana Institute of Technology,IN,46803-1228,11,1.0,7761.0,1488.0,0.6465,0.3535,0.677,60972.0,30.0,0.5964,39158.0,27440.0,27440.0,,19305.0,0.3953,0.7393,34250.0,0.3575,0.5023622047,0.231,1.04833764447928,46035.0,0,19305.0,1.0,0.7439991310959053
University of Southern Indiana,IN,47712,22,1.0,7260.0,7029.0,0.3648,0.6352,0.6683,57279.0,21.0,0.9332,19721.0,19856.0,8546.0,13437.0,,0.2656,0.384,30500.0,0.4842,0.6109678931,0.05,0.96313216574797,41923.0,0,13437.0,2.323426164287386,0.7275242706867352
Indiana State University,IN,47809,13,0.7261,7411.0,9603.0,0.4375,0.5625,0.6521,56049.0,22.0,0.8957,22318.0,20160.0,9236.0,13896.0,,0.4103,0.5669,32604.0,0.4105,0.5913675815,0.119,1.01630478462164,42877.0,0,13896.0,2.1827631009094848,0.7604076777759639
Indiana University-Kokomo,IN,46902-9003,13,0.5484,6365.0,2752.0,0.3434,0.6566,0.6397,60071.0,24.0,0.7364,16112.0,19978.0,7527.0,9796.0,,0.3918,0.4186,33501.0,0.3769,0.5280478684,0.088,1.01489403550755,40339.0,0,9796.0,2.654178291483991,0.8304866258459556
Indiana University-South Bend,IN,46615-7111,12,0.627,6536.0,4432.0,0.3597,0.6403,0.6787,59249.0,22.0,0.777,16128.0,19978.0,7527.0,8717.0,,0.4404,0.4476,38806.0,0.3514,0.5344568161,0.074,1.01395484463348,39572.0,0,8717.0,2.654178291483991,0.9806428788031942
Indiana University-Bloomington,IN,47405-7000,13,0.8764,10670.0,32794.0,0.5064,0.4936,0.9016,70094.0,19.0,0.7791,24698.0,36512.0,10947.0,13253.0,,0.188,0.3146,31000.0,0.7844,0.7770938446,0.043,0.92100490689488,58814.0,0,13253.0,3.3353430163515116,0.5270853878328289
Indiana University-Northwest,IN,46408-1197,13,0.5,7275.0,3286.0,0.2803,0.7197,0.6445,61713.0,23.0,0.7462,13845.0,19978.0,7527.0,7755.0,,0.4154,0.4344,42762.0,0.3426,0.3877402974,0.058,1.04096865436892,41963.0,0,7755.0,2.654178291483991,1.019040583371065
Indiana University-Southeast,IN,47150,21,0.978,7119.0,4316.0,0.3865,0.6135,0.615,57669.0,22.0,0.8191,16942.0,19978.0,7527.0,10657.0,,0.3846,0.3986,33117.0,0.3391,0.5452562704,0.085,1.01214814741047,42668.0,0,10657.0,2.654178291483991,0.7761554326427299
Indiana University-East,IN,47374-1289,41,0.4054,6940.0,3135.0,0.349,0.651,0.6296,51277.0,26.0,0.6252,15180.0,19978.0,7527.0,7722.0,,0.3673,0.4188,33295.0,0.4013,0.4523809524,0.074,1.00276903236448,38629.0,0,7722.0,2.654178291483991,0.8619172124569624
Manchester University,IN,46962,32,0.8551,7912.0,1072.0,0.4627,0.5373,0.6716,60877.0,19.0,0.5607,44416.0,33624.0,33624.0,,17557.0,0.4292,0.9258,31000.0,0.5515,0.7236421725,0.06,0.96612935581957,46704.0,0,17557.0,1.0,0.6637547105173004
Marian University,IN,46222-1997,11,0.5084,6894.0,2237.0,0.3648,0.6352,0.8325,65206.0,25.0,0.6154,48252.0,35000.0,35000.0,,19658.0,0.2356,0.659,37500.0,0.5997,0.6081193041,0.058,0.96944757231473,52649.0,1,19658.0,1.0,0.7122642405363825
Indiana Wesleyan University-Marion,IN,46953-4974,32,1.0,7269.0,2582.0,0.3594,0.6406,0.7939,62930.0,31.0,0.67,38455.0,27296.0,27296.0,,20946.0,0.278,0.5713,35500.0,0.6884,0.6156229826,0.069,1.00505009659375,54411.0,0,20946.0,1.0,0.6524416018819724
Martin University,IN,46218-0567,11,0.75,4915.0,214.0,0.271,0.729,0.375,51133.0,33.0,,22222.0,13200.0,13200.0,,14998.0,0.8327,0.8694,53805.0,0.0588,0.1399808245,0.201,1.11081884712309,27347.0,0,14998.0,1.0,1.9674918638241854
University of Notre Dame,IN,46556,21,0.903,14604.0,8689.0,0.5212,0.4788,0.9778,76710.0,19.0,0.1583,71780.0,55553.0,55553.0,,33025.0,0.1057,0.313,33350.0,0.9641,0.9450704225,0.007,0.76880699036302,88962.0,1,33025.0,1.0,0.374879161889346
Oakland City University,IN,47660-1099,32,0.2079,5733.0,602.0,0.505,0.495,0.6667,52931.0,26.0,0.5475,37276.0,24300.0,24300.0,,11894.0,0.1852,0.2226,34500.0,0.5482,0.6011730205,0.097,1.01068480555486,37286.0,0,11894.0,1.0,0.9252802660516012
Rose-Hulman Institute of Technology,IN,47803-3920,13,0.9505,11090.0,1992.0,0.757,0.243,0.8958,67724.0,19.0,0.7421,67697.0,51927.0,51927.0,,39076.0,0.1276,0.4542,38375.0,0.836,0.9086826347,0.002,0.71831391894835,94131.0,0,39076.0,1.0,0.4076765358914704
University of Saint Francis-Fort Wayne,IN,46808-3994,11,0.4557,6736.0,1741.0,0.301,0.699,0.6879,63802.0,23.0,0.9622,39513.0,31480.0,31480.0,,17796.0,0.4224,0.7087,34082.0,0.5495,0.6840363937,0.066,0.98051290407799,45610.0,1,17796.0,1.0,0.7472484104363079
Saint Mary-of-the-Woods College,IN,47876-1099,41,0.2902,5627.0,755.0,0.1444,0.8556,0.6564,56558.0,28.0,0.6723,42872.0,30500.0,30500.0,,15669.0,0.5463,0.7165,35222.0,0.5659,0.5415512465,0.086,1.01298731867176,36797.0,1,15669.0,1.0,0.9571975976302416
Saint Mary's College,IN,46556,21,0.6781,7448.0,1425.0,0.0,1.0,0.8213,72879.0,19.0,0.8121,56712.0,43900.0,43900.0,,24247.0,0.2493,0.625,33000.0,0.7843,0.8646967341,0.031,0.91651102597575,56655.0,1,24247.0,1.0,0.5824728620598358
Taylor University,IN,46989-1001,32,0.6473,6866.0,1834.0,0.4607,0.5393,0.8512,68822.0,21.0,0.6813,47199.0,35305.0,35305.0,,25888.0,0.1684,0.419,29000.0,0.7981,0.8630319149,0.019,0.87374861751349,44550.0,0,25888.0,1.0,0.6509539842873177
Trine University,IN,46703-1764,32,0.4444,7426.0,2120.0,0.6632,0.3368,0.7551,60275.0,23.0,0.8157,46440.0,32810.0,32810.0,,23202.0,0.1487,0.3542,31000.0,0.6432,0.6395039858,0.048,0.92177181451316,52957.0,0,23202.0,1.0,0.5853805918008951
Valparaiso University,IN,46383,21,0.7511,7866.0,2965.0,0.4422,0.5578,0.8439,72576.0,20.0,0.8585,51907.0,41820.0,41820.0,,18852.0,0.2788,0.5674,35750.0,0.7118,0.7832840237,0.029,0.89914028048664,55837.0,0,18852.0,1.0,0.6402564607697405
Wabash College,IN,47933-0352,32,0.932,8663.0,866.0,1.0,0.0,0.9051,66824.0,19.0,0.6419,57250.0,44720.0,44720.0,,19015.0,0.2902,0.6746,31000.0,0.7221,0.7833827893,0.026,0.94490580517173,63425.0,0,19015.0,1.0,0.4887662593614505
Allen College,IA,50703-1999,13,0.5357,7412.0,339.0,0.0944,0.9056,,55286.0,24.0,,,19052.0,19052.0,,,0.2953,0.8363,28000.0,1.0,0.8649635036,0.004,0.87900360275269,58144.0,0,,1.0,0.48156301596037426
Briar Cliff University,IA,51104,13,0.6979,6006.0,791.0,0.4501,0.5499,0.6575,55366.0,23.0,,44276.0,32202.0,32202.0,,20604.0,0.4539,0.6742,33481.0,0.4279,0.7395683453,0.079,0.98750248070763,47922.0,1,20604.0,1.0,0.698656149576395
Buena Vista University,IA,50588,33,0.3647,6543.0,1414.0,0.3614,0.6386,0.7015,51579.0,26.0,0.5735,46556.0,35194.0,35194.0,,17544.0,0.4898,0.7671,32725.0,0.5755,0.6960148285,0.059,0.98079999608691,44699.0,0,17544.0,1.0,0.7321192867849392
Central College,IA,50219,32,0.9806,7349.0,1113.0,0.5265,0.4735,0.8201,59591.0,19.0,0.6507,52097.0,38600.0,38600.0,,23269.0,0.2668,0.7189,38194.0,0.6916,0.8317191283,0.028,0.89384867910841,49741.0,0,23269.0,1.0,0.7678575018596329
Clarke University,IA,52001-3198,13,0.5674,6167.0,669.0,0.4634,0.5366,0.7245,57836.0,20.0,0.9385,46369.0,34670.0,34670.0,,34204.0,0.1989,0.4879,34955.0,0.6329,0.778584392,0.046,0.94989874632178,47254.0,1,34204.0,1.0,0.7397257375037034
Coe College,IA,52402-5092,12,1.0,6852.0,1377.0,0.4532,0.5468,0.799,61192.0,19.0,0.6333,56849.0,45580.0,45580.0,,19955.0,0.3474,0.718,38500.0,0.6564,0.8186356073,0.031,0.91902467765771,52967.0,0,19955.0,1.0,0.7268676723242774
Cornell College,IA,52314-1098,31,1.0,7689.0,1017.0,0.527,0.473,0.7635,67428.0,19.0,0.6177,58286.0,43976.0,43976.0,,26901.0,0.2529,0.6187,35000.0,0.7255,0.7980582524,0.027,0.94212111843562,49543.0,0,26901.0,1.0,0.7064570171366288
Dordt University,IA,51250-1606,33,0.6377,6509.0,1313.0,0.5491,0.4509,0.8055,61155.0,19.0,0.7546,44756.0,31770.0,31770.0,,25102.0,0.2395,0.5386,30500.0,0.7421,0.9303797468,0.018,0.78555762458586,48164.0,0,25102.0,1.0,0.633253052072087
Drake University,IA,50311-4505,12,0.6694,9566.0,2902.0,0.4108,0.5892,0.8409,70375.0,20.0,0.6764,56051.0,42840.0,42840.0,,29432.0,0.1871,0.4793,38000.0,0.798,0.8650674663,0.022,0.91090094298739,63528.0,0,29432.0,1.0,0.5981614406246065
University of Dubuque,IA,52001,13,1.0,5731.0,1894.0,0.5539,0.4461,0.6452,58943.0,22.0,0.7269,45455.0,35570.0,35570.0,,26748.0,0.5277,0.8243,37130.0,0.431,0.6919959473,0.146,0.98192517858722,47629.0,0,26748.0,1.0,0.7795670704822693
Graceland University-Lamoni,IA,50140,43,0.9873,6150.0,966.0,0.4234,0.5766,0.764,56137.0,23.0,0.5811,42440.0,30420.0,30420.0,,17650.0,0.4856,0.7551,32375.0,0.4818,0.6877880184,0.08,0.99835986353644,41637.0,0,17650.0,1.0,0.7775536181761414
Grand View University,IA,50316,12,0.4063,6675.0,1725.0,0.4614,0.5386,0.6769,62140.0,23.0,0.9587,38633.0,30508.0,30508.0,,19826.0,0.4091,0.7097,34500.0,0.5256,0.6713947991,0.077,0.95800104803916,49451.0,0,19826.0,1.0,0.6976603102060626
Grinnell College,IA,50112-1690,33,0.8162,11518.0,1697.0,0.4691,0.5309,0.9417,70311.0,19.0,0.2308,67902.0,54354.0,54354.0,,22486.0,0.1981,0.3945,25500.0,0.8616,0.8994708995,0.026,0.79150012116823,59488.0,0,22486.0,1.0,0.4286578805809575
Iowa State University,IA,50011-2103,13,0.8351,11329.0,27930.0,0.5736,0.4264,0.8717,61269.0,20.0,0.9205,21093.0,24508.0,9320.0,15496.0,,0.2097,0.4766,32500.0,0.7437,0.7874227962,0.033,0.91508418019852,57351.0,0,15496.0,2.6296137339055794,0.56668584680302
Iowa Wesleyan University,IA,52641,33,0.3304,6004.0,591.0,0.4805,0.5195,0.5529,55010.0,21.0,0.5831,39906.0,31530.0,25424.0,,26312.0,0.4984,0.6369,29936.0,0.2663,0.6231884058,0.148,0.97781712013774,45066.0,0,26312.0,1.2401667715544367,0.6642701815115608
University of Iowa,IA,52242-1316,13,0.8442,11308.0,22920.0,0.4596,0.5404,0.8593,63769.0,20.0,0.8255,24239.0,31569.0,9606.0,19145.0,,0.2031,0.4269,30762.0,0.7272,0.7640859343,0.035,0.94461483677113,58274.0,0,19145.0,3.2863835103060586,0.5278855064007962
Loras College,IA,52004-0178,13,0.7832,6777.0,1288.0,0.5637,0.4363,0.7632,66273.0,19.0,0.7532,45268.0,35218.0,35218.0,,20676.0,0.2592,0.6856,36000.0,0.6714,0.8639455782,0.032,0.9222357411002,52435.0,1,20676.0,1.0,0.6865643177267092
Luther College,IA,52101-1045,33,0.7689,7651.0,1918.0,0.427,0.573,0.8394,65739.0,19.0,0.6227,55756.0,44070.0,44070.0,,23620.0,0.1786,0.6404,32857.0,0.7726,0.8481724461,0.022,0.89605642939395,51981.0,0,23620.0,1.0,0.6320963428945191
Maharishi International University,IA,52557,33,0.8906,3345.0,456.0,0.2961,0.7039,0.5556,60879.0,28.0,0.8113,28730.0,16530.0,16530.0,,12441.0,0.6296,0.6574,52583.0,0.6863,0.6586538462,0.039,1.0360654790304,25941.0,0,12441.0,1.0,2.027022859565938
Mercy College of Health Sciences,IA,50309-1239,12,0.459,5835.0,791.0,0.1504,0.8496,0.5333,62864.0,26.0,0.9781,29130.0,18150.0,18150.0,,21989.0,0.4333,0.7675,32500.0,0.3809,0.7222222222,0.045,0.95944979180548,52855.0,1,21989.0,1.0,0.614889792829439
Morningside College,IA,51106-1751,13,1.0,6969.0,1216.0,0.5008,0.4992,0.6841,54990.0,22.0,0.6309,45125.0,32720.0,32720.0,,21337.0,0.3167,0.7324,32500.0,0.5683,0.8123287671,0.062,0.93637376304151,50044.0,0,21337.0,1.0,0.6494285029174327
Mount Mercy University,IA,52402-4797,12,1.0,6087.0,1429.0,0.3205,0.6795,0.7531,61693.0,24.0,0.6599,45764.0,33862.0,33862.0,,20857.0,0.4011,0.7295,33000.0,0.6763,0.7536394177,0.043,0.96309049242857,50047.0,1,20857.0,1.0,0.6593801826283294
Ashford University,CA,92123,11,0.0806,6588.0,26394.0,0.2947,0.7053,0.2449,62011.0,33.0,,24972.0,12400.0,12400.0,,20510.0,0.5112,0.5666,42750.0,0.0777,0.2926812706,0.147,1.06968914245193,37270.0,0,20510.0,1.0,1.147035148913335
University of Northern Iowa,IA,50614-0005,13,0.7728,8344.0,8788.0,0.4124,0.5876,0.8347,56117.0,20.0,0.7905,20632.0,21222.0,8938.0,15620.0,,0.2644,0.5461,31000.0,0.6646,0.770531401,0.036,0.94994061533252,49563.0,0,15620.0,2.3743566793466098,0.6254665778907653
Northwestern College,IA,51041,32,0.9885,6804.0,1038.0,0.4538,0.5462,0.7638,58600.0,20.0,0.6952,44461.0,32300.0,32300.0,,22968.0,0.2656,0.6123,33250.0,0.6809,0.8753665689,0.028,0.88382363699087,44904.0,0,22968.0,1.0,0.7404685551398539
Saint Ambrose University,IA,52803-2898,12,1.0,7514.0,2249.0,0.4518,0.5482,0.7584,63314.0,21.0,0.7679,45709.0,31812.0,31812.0,,26204.0,0.2785,0.6812,32250.0,0.654,0.7768421053,0.053,0.95453952646476,54600.0,1,26204.0,1.0,0.5906593406593407
Simpson College,IA,50125,31,0.4235,6703.0,1296.0,0.4722,0.5278,0.7778,60274.0,21.0,0.8046,51943.0,40666.0,40666.0,,19151.0,0.3487,0.7153,35000.0,0.7051,0.8261738262,0.037,0.95122974572729,50628.0,0,19151.0,1.0,0.6913170577546022
Upper Iowa University,IA,52142-1857,43,1.0,5842.0,3438.0,0.3837,0.6163,0.6416,57565.0,29.0,0.5128,43750.0,31685.0,31685.0,,21624.0,0.3999,0.564,37350.0,0.4523,0.6133679055,0.072,1.00743862692186,49292.0,0,21624.0,1.0,0.757729448997809
Waldorf University,IA,50436-1713,33,0.2459,5441.0,2461.0,0.5969,0.4031,0.5322,57010.0,29.0,0.6614,33998.0,22352.0,22352.0,,20036.0,0.4784,0.5235,31000.0,0.2915,0.5720524017,0.103,1.0148810570952,43860.0,0,20036.0,1.0,0.7067943456452348
Wartburg College,IA,50677-0903,32,1.0,6803.0,1478.0,0.4547,0.5453,0.7833,58222.0,19.0,0.7514,53503.0,43930.0,43930.0,,21787.0,0.2457,0.6756,31000.0,0.6502,0.8538461538,0.046,0.92341013772153,52864.0,0,21787.0,1.0,0.586410411622276
William Penn University,IA,52577,33,0.9574,5754.0,1162.0,0.5482,0.4518,0.5587,58579.0,22.0,0.5821,37654.0,26100.0,26100.0,,20637.0,0.5329,0.8295,36889.0,0.3476,0.5685358255,0.148,1.03080580004823,45250.0,0,20637.0,1.0,0.8152265193370166
Baker University,KS,66006-0065,31,0.2409,6031.0,1390.0,0.4209,0.5791,0.7541,67758.0,25.0,0.8798,45149.0,29880.0,29880.0,,22879.0,0.2666,0.5075,38274.0,0.617,0.6991584853,0.075,0.98755848721505,56804.0,0,22879.0,1.0,0.6737905781283008
Benedictine College,KS,66002-1499,32,0.6703,6922.0,1953.0,0.4813,0.5187,0.7684,64485.0,19.0,0.9705,44717.0,30530.0,30530.0,,23011.0,0.1969,0.5503,34750.0,0.622,0.8147058824,0.038,0.89091838712646,47772.0,1,23011.0,1.0,0.7274135476848363
Bethany College,KS,67456-1897,33,1.0,5454.0,762.0,0.5551,0.4449,0.5842,57710.0,20.0,0.6767,44829.0,29565.0,29565.0,,23343.0,0.4857,0.8497,33035.0,0.3158,0.664921466,0.138,0.98997527925731,41604.0,0,23343.0,1.0,0.7940342274781271
Bethel College-North Newton,KS,67117-1716,32,0.6508,5622.0,450.0,0.5244,0.4756,0.6729,58345.0,21.0,0.5748,42063.0,29390.0,29390.0,,21646.0,0.4347,0.75,31000.0,0.4777,0.7819548872,0.095,0.96087596342257,46099.0,0,21646.0,1.0,0.6724657801687672
Central Christian College of Kansas,KS,67460-5740,33,0.338,3708.0,591.0,0.4721,0.5279,0.6111,55393.0,32.0,,30061.0,20450.0,20450.0,,14386.0,0.6694,0.8237,35500.0,0.3404,0.6007751938,0.213,1.02892531645747,41664.0,0,14386.0,1.0,0.8520545314900153
Emporia State University,KS,66801-5415,33,0.8847,6946.0,3258.0,0.3653,0.6347,0.7668,56675.0,21.0,0.8467,18820.0,20714.0,6797.0,14822.0,,0.353,0.6397,31659.0,0.4752,0.6610414658,0.067,1.00357566111242,40772.0,0,14822.0,3.047520965131676,0.7764887668007456
Fort Hays State University,KS,67601-4099,33,0.521,7106.0,12828.0,0.401,0.599,0.7448,50801.0,26.0,0.9115,17169.0,15360.0,5280.0,12053.0,,0.2716,0.3584,34720.0,0.4341,0.6628420124,0.071,1.01123379799133,42518.0,0,12053.0,2.909090909090909,0.8165953243332236
Barclay College,KS,67059-0288,43,0.5143,4680.0,188.0,0.5213,0.4787,0.6452,57474.0,24.0,0.5125,32500.0,20400.0,20400.0,,23153.0,0.5962,0.6573,39000.0,0.4545,0.6117647059,0.148,1.04651199529143,34844.0,0,23153.0,1.0,1.1192744805418438
Friends University,KS,67213,11,1.0,6634.0,1032.0,0.4574,0.5426,0.6879,60343.0,24.0,0.4581,40226.0,29394.0,29394.0,,20686.0,0.3451,0.5265,39750.0,0.434,0.608490566,0.086,1.00537681871254,48343.0,0,20686.0,1.0,0.8222493432348014
University of Kansas,KS,66045,13,0.8515,10430.0,19003.0,0.4785,0.5215,0.8615,70891.0,21.0,0.931,25892.0,28034.0,11166.0,18918.0,,0.2128,0.4175,31000.0,0.6567,0.7237262252,0.052,0.95438633415141,56386.0,0,18918.0,2.510657352677772,0.5497818607455751
Newman University,KS,67213-2097,11,0.9785,5805.0,997.0,0.3711,0.6289,0.7222,62008.0,24.0,0.6747,38854.0,31906.0,31906.0,,16497.0,0.1432,0.2176,33172.0,0.5298,0.6590909091,0.052,0.99505064761858,49787.0,1,16497.0,1.0,0.6662783457529073
Kansas State University,KS,66506,13,0.9058,9289.0,16949.0,0.5212,0.4788,0.8576,59909.0,21.0,0.9537,24304.0,26316.0,10440.0,18285.0,,0.2272,0.4455,35500.0,0.6461,0.7467897271,0.053,0.94856165370126,51608.0,0,18285.0,2.5206896551724136,0.6878778483955976
Kansas Wesleyan University,KS,67401-6146,33,1.0,5769.0,637.0,0.5824,0.4176,0.6849,54592.0,20.0,0.6063,41840.0,29820.0,29820.0,,21804.0,0.4694,0.8132,32082.0,0.3966,0.6090750436,0.096,0.9876017036767,42339.0,0,21804.0,1.0,0.7577410897753843
Manhattan Christian College,KS,66502-4801,13,0.3939,5405.0,171.0,0.5848,0.4152,0.6143,58385.0,21.0,0.4417,33820.0,16850.0,16850.0,,25199.0,0.3982,0.6372,28000.0,0.6369,0.7181818182,0.1,0.95801412194233,42609.0,0,25199.0,1.0,0.6571381632988336
McPherson College,KS,67460-1402,33,0.6923,6601.0,764.0,0.6872,0.3128,0.578,59250.0,20.0,0.521,43011.0,30077.0,30077.0,,23667.0,0.3821,0.6995,36000.0,0.3855,0.7146596859,0.12,0.97618192429599,42168.0,0,23667.0,1.0,0.8537279453614115
MidAmerica Nazarene University,KS,66062-1899,21,0.9625,6313.0,1115.0,0.4009,0.5991,0.7195,69737.0,25.0,0.5464,46178.0,31786.0,31786.0,,26222.0,0.3507,0.5896,32000.0,0.4242,0.7214285714,0.087,0.95549745135473,50243.0,0,26222.0,1.0,0.636904643432916
Ottawa University-Ottawa,KS,66067-3399,32,0.9512,6335.0,673.0,0.6137,0.3863,0.5021,65346.0,29.0,0.1454,45255.0,30805.0,30805.0,,24585.0,0.5,0.8881,32375.0,0.4737,0.5343443354,0.081,1.01335396354701,47355.0,0,24585.0,1.0,0.6836659275683666
Pittsburg State University,KS,66762,32,0.6964,7500.0,4890.0,0.5135,0.4865,0.7377,50242.0,21.0,0.9555,18267.0,18682.0,7338.0,14436.0,,0.3438,0.5415,31746.0,0.5252,0.6766969909,0.094,0.98437215611898,45937.0,0,14436.0,2.5459253202507495,0.6910769096806496
University of Saint Mary,KS,66048-5082,31,0.4805,6151.0,763.0,0.5072,0.4928,0.6343,62613.0,23.0,0.8398,40685.0,29880.0,29880.0,,21000.0,0.4563,0.9003,31750.0,0.5364,0.7190082645,0.088,0.99439619836686,50006.0,1,21000.0,1.0,0.6349238091429028
Southwestern College,KS,67156-2499,32,1.0,6283.0,1330.0,0.6391,0.3609,0.6649,58156.0,26.0,0.5157,44558.0,31650.0,31650.0,,23507.0,0.4079,0.4465,38503.0,0.4509,0.651216686,0.063,1.01408722664874,50205.0,0,23507.0,1.0,0.7669156458520068
Sterling College,KS,67579,42,0.6216,4485.0,563.0,0.5933,0.4067,0.5921,58015.0,20.0,0.3991,37242.0,27300.0,27300.0,,20090.0,0.4383,0.6867,32400.0,0.5292,0.6917647059,0.091,0.98969115041047,41497.0,0,20090.0,1.0,0.7807793334457913
